,line_name,start_stop,end_stop,bounds,distance,station_name,station_coords,station_sequence
22,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,亚星桥,"119.10894,36.7117",23
23,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,和平路胜利街路口南,"119.106972,36.707039",24
24,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,人民路小商品城,"119.103905,36.703762",25
25,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,健康街和平路路口,"119.10318,36.700047",26
26,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,青年路铁路桥,"119.103111,36.695114",27
27,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,青年路仓南街路口,"119.099648,36.690338",28
28,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,山东经贸学院,"119.098686,36.683426",29
29,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,徐家,"119.098747,36.676319",30
30,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,宝通街青年路路口西,"119.097137,36.670429",31
31,26路/K26路(公交文华枢纽站--花家(华灿)),公交文华枢纽站,花家(华灿),"119.095177,36.670414;119.153076,36.770152",15.60207,花家(华灿),"119.095184,36.670742",32
0,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,豪德小商品城,"119.021568,36.716721",1
1,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,东风街彩虹路路口西,"119.024323,36.717201",2
2,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,豪德广场客运站,"119.030334,36.717224",3
3,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,豪德广场,"119.035851,36.717239",4
4,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,北小圩河,"119.040901,36.717083",5
5,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,东风街利昌路路口,"119.049355,36.716652",6
6,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,中天棉麻,"119.054253,36.716404",7
7,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,长松路东风街路口北,"119.061424,36.717285",8
8,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,长松路福寿街路口,"119.061523,36.720547",9
9,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,潍坊七中,"119.063087,36.722191",10
10,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街三里庄路路口东,"119.068649,36.72179",11
11,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街清平路路口,"119.07534,36.721359",12
12,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,友爱村,"119.081589,36.72113",13
13,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,天主教堂,"119.088081,36.720848",14
14,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街永安路路口西,"119.091225,36.720604",15
15,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街月河路路口西,"119.094391,36.720364",16
16,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街月河路路口东,"119.098053,36.720085",17
17,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街向阳路路口西,"119.101509,36.719814",18
18,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街向阳路路口东,"119.104027,36.719612",19
19,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街和平路路口西,"119.108665,36.719261",20
20,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街和平路路口东,"119.111389,36.719086",21
21,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街四平路路口东,"119.117241,36.719017",22
22,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街潍州路路口,"119.122894,36.719234",23
23,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街鸢飞路路口,"119.126083,36.719322",24
24,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街鸢飞路路口东,"119.129204,36.719418",25
25,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街虞河路路口,"119.135376,36.719604",26
26,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街文化路路口西,"119.13887,36.719727",27
27,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街文化路路口,"119.142586,36.719864",28
28,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街新华路路口,"119.145638,36.719971",29
29,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街新华路路口东,"119.150932,36.72015",30
30,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,奎文区检察院,"119.154259,36.720272",31
31,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街蓉花路路口西,"119.159508,36.720474",32
32,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街东方路路口,"119.163689,36.720615",33
33,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街富华路路口西,"119.16729,36.720745",34
34,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街富华路路口东,"119.171753,36.720898",35
35,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,潍坊学院北门,"119.179298,36.721165",36
36,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街潍县中路路口,"119.186783,36.721432",37
37,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街志远路路口西,"119.190712,36.721581",38
38,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街志远路路口东,"119.194214,36.721695",39
39,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,福寿街惠贤路路口东,"119.203468,36.722012",40
40,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,潍柴集团,"119.209511,36.721333",41
41,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,潍柴发电设备,"119.209564,36.717041",42
42,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,永春路健康街路口,"119.209633,36.710476",43
43,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,健康街潍安路路口西,"119.215523,36.710117",44
44,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,健康街潍安路路口,"119.220345,36.710938",45
45,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,高新区人民医院,"119.223785,36.711498",46
46,27路/K27路(豪德小商品城--公交浞河场站),豪德小商品城,公交浞河场站,"119.021568,36.709015;119.228139,36.722271",20.75929,公交浞河场站,"119.227966,36.712696",47
0,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,前阙庄村,"119.06179,36.79858",1
1,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,后集村,"119.101913,36.792233",2
2,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,南阳村,"119.117035,36.792198",3
3,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,北阳村,"119.132294,36.791931",4
4,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,范家村,"119.138855,36.790913",5
5,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,北环路五岭路路口,"119.141975,36.790199",6
6,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,五岭路北环路路口,"119.144173,36.787479",7
7,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,西小营村,"119.14035,36.774815",8
8,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,五岭路民主街路口,"119.137154,36.769466",9
9,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,东贾庄,"119.124306,36.763168",10
10,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,鸢飞路泰祥街路口,"119.12429,36.759277",11
11,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,三娘庙,"119.124496,36.754543",12
12,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,鸢飞路青银高速涵洞,"119.124878,36.750168",13
13,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,鸢飞路玄武街路口,"119.125443,36.74408",14
14,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,鸢飞路乐川街路口,"119.125717,36.740803",15
15,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,昌大劳务管理处,"119.126038,36.737675",16
16,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,鸢飞路卧龙街路口,"119.12661,36.732079",17
17,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,卧龙街潍州路路口,"119.122345,36.730934",18
18,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,潍坊市第十三中学,"119.120026,36.730801",19
19,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,四平路卧龙街路口,"119.115181,36.729176",20
20,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,则尔庄,"119.116066,36.727161",21
21,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,四平路工福街路口,"119.116104,36.722206",22
22,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,四平路福寿街路口南,"119.115997,36.717766",23
23,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,四平路电子街,"119.116096,36.71468",24
24,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,四平路东风街路口南,"119.116066,36.710838",25
25,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,风筝广场,"119.114281,36.706921",26
26,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,青年路胜利街路口,"119.110008,36.705654",27
27,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,潍坊市妇幼保健院,"119.108421,36.703335",28
28,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,人民公园,"119.106483,36.700134",29
29,28路(前阙庄村--火车站),前阙庄村,火车站,"119.061790,36.696945;119.144394,36.798847",21.93861,火车站,"119.100952,36.69899",30
0,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,山东工业技师学院,"119.027267,36.638412",1
1,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,霞坡村,"119.028656,36.632401",2
2,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,狼埠村西,"119.034828,36.630257",3
3,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,狼埠村东,"119.048019,36.630238",4
4,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,绿特空调,"119.057457,36.630253",5
5,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,北张友村,"119.065529,36.630367",6
6,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,嘉宏机械厂,"119.069664,36.630432",7
7,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,工业二街,"119.073654,36.630486",8
8,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,北季家,"119.079895,36.630524",9
9,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,曹家庄,"119.08535,36.630535",10
10,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,崖头,"119.090393,36.631802",11
11,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,军埠口镇,"119.090393,36.633812",12
12,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,军埠口粮管所,"119.090416,36.638603",13
13,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,军埠口医院,"119.090431,36.642323",14
14,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,朱家文庄,"119.090462,36.64481",15
15,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,王家文庄,"119.090469,36.64724",16
16,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,赵家文庄,"119.090523,36.653316",17
17,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,潍坊市看守所,"119.090561,36.662487",18
18,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,花家,"119.091629,36.670414",19
19,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,城南武家,"119.098969,36.671787",20
20,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,徐家,"119.098892,36.678143",21
21,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,山东经贸学院,"119.098839,36.683491",22
22,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,青年路仓南街路口,"119.099976,36.690605",23
23,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,青年路铁路桥,"119.103271,36.695156",24
24,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,人民公园,"119.106216,36.699734",25
25,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,潍坊市妇幼保健院,"119.108345,36.702728",26
26,29路(山东工业技师学院--青年路胜利街路口),山东工业技师学院,青年路胜利街路口,"119.027206,36.630230;119.110321,36.705975",15.68911,青年路胜利街路口,"119.110321,36.705975",27
0,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,公交王谭枢纽站,"119.200737,36.723343",1
1,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,福寿街惠贤路路口东,"119.203362,36.722008",2
2,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,潍柴工业园,"119.209633,36.727276",3
3,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,潍柴物流园,"119.208519,36.729115",4
4,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街惠贤路路口,"119.20443,36.728897",5
5,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街惠贤路路口西,"119.196915,36.728519",6
6,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街志远路路口,"119.19368,36.728359",7
7,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,潍坊市税务局,"119.18222,36.727791",8
8,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,中国石化潍坊公司,"119.178444,36.7276",9
9,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,东明中学,"119.176865,36.727528",10
10,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街金马路路口,"119.173332,36.727348",11
11,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街新城西路路口,"119.169823,36.727173",12
12,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,开发区农行,"119.168144,36.727093",13
13,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街蓉花路路口,"119.162224,36.726799",14
14,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北宫街北海路路口东,"119.158623,36.726616",15
15,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,市交通运输监察支队,"119.15625,36.725239",16
16,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北海路福寿街路口北,"119.156464,36.721336",17
17,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,北海路福寿街路口南,"119.15657,36.71941",18
18,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,富华大酒店,"119.156731,36.71632",19
19,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,信息技术学院,"119.154068,36.712833",20
20,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,东风街新华路路口东,"119.150505,36.712872",21
21,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,东风街新华路路口,"119.147118,36.71291",22
22,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,东风街文化路路口,"119.143288,36.712959",23
23,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,早春园,"119.137253,36.713032",24
24,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,东风街虞河路路口西,"119.132874,36.713078",25
25,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,鸢飞路东风街路口南,"119.128677,36.71175",26
26,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,鸢飞路胜利街路口,"119.128868,36.707535",27
27,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,鸢飞路行政街路口,"119.128586,36.704208",28
28,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,潍坊第二干休所,"119.127411,36.701496",29
29,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,民生街潍州路路口,"119.12281,36.701717",30
30,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,民生街四平路路口东,"119.117279,36.702042",31
31,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,潍坊市妇幼保健院,"119.108391,36.703266",32
32,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,人民公园,"119.106453,36.7001",33
33,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,青年路铁路桥,"119.104568,36.697323",34
34,30路/K30路(公交王谭枢纽站--火车站),公交王谭枢纽站,火车站,"119.100632,36.696945;119.209686,36.729149",14.98189,火车站,"119.101318,36.699558",35
0,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,鲁台会展中心,"119.066612,36.738598",1
1,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,玉清街清平路路口,"119.076088,36.738129",2
2,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,友爱路玉清街路口,"119.080872,36.73637",3
3,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,幼教特教师范,"119.080704,36.73333",4
4,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,北宫街友爱路路口,"119.080368,36.727299",5
5,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,北关街办,"119.089081,36.72477",6
6,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,北宫街永安路路口,"119.091896,36.724545",7
7,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,潍城区交警大队,"119.095665,36.724232",8
8,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,北宫街向阳路路口,"119.101746,36.723732",9
9,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,潍坊输油处,"119.105919,36.723385",10
10,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,市立医院,"119.108429,36.723251",11
11,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,和平路北宫街路口,"119.11042,36.721973",12
12,31路/K31路(鲁台会展中心--庄家),鲁台会展中心,庄家,"119.066612,36.679257;119.140888,36.738598",13.45405,和平路福寿街路口,"119.110023,36.717579",13
